transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
228,01/01/2023,01:07:37 PM,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
229,01/01/2023,01:09:03 PM,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
230,01/01/2023,01:12:03 PM,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
231,01/01/2023,01:13:09 PM,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
232,01/01/2023,01:17:30 PM,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
233,01/01/2023,01:17:32 PM,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
234,01/01/2023,01:18:34 PM,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
235,01/01/2023,01:19:09 PM,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
236,01/01/2023,01:19:09 PM,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
237,01/01/2023,01:19:36 PM,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
238,01/01/2023,01:19:56 PM,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
239,01/01/2023,01:20:51 PM,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
240,01/01/2023,01:21:23 PM,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
241,01/01/2023,01:22:11 PM,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
242,01/01/2023,01:22:45 PM,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
243,01/01/2023,01:23:54 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
244,01/01/2023,01:24:29 PM,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
245,01/01/2023,01:30:49 PM,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
246,01/01/2023,01:32:07 PM,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
247,01/01/2023,01:32:34 PM,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
248,01/01/2023,01:34:12 PM,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
249,01/01/2023,01:38:09 PM,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
250,01/01/2023,01:38:11 PM,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
251,01/01/2023,01:39:41 PM,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
252,01/01/2023,01:40:47 PM,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
253,01/01/2023,01:41:09 PM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
254,01/01/2023,01:42:10 PM,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
255,01/01/2023,01:42:49 PM,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
256,01/01/2023,01:42:58 PM,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
257,01/01/2023,01:42:58 PM,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
258,01/01/2023,01:43:18 PM,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
259,01/01/2023,01:43:18 PM,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
260,01/01/2023,01:43:41 PM,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
261,01/01/2023,01:44:26 PM,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
262,01/01/2023,01:47:51 PM,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
263,01/01/2023,01:49:03 PM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
264,01/01/2023,01:50:09 PM,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
265,01/01/2023,01:50:47 PM,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
266,01/01/2023,01:51:56 PM,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
267,01/01/2023,01:53:04 PM,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
268,01/01/2023,01:53:31 PM,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
269,01/01/2023,01:54:18 PM,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
270,01/01/2023,01:55:04 PM,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
271,01/01/2023,01:55:50 PM,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
272,01/01/2023,01:56:15 PM,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
273,01/01/2023,01:56:24 PM,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
274,01/01/2023,01:57:34 PM,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
275,01/01/2023,01:57:34 PM,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
276,01/01/2023,01:58:10 PM,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
277,01/01/2023,01:58:11 PM,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
278,01/01/2023,01:59:58 PM,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
279,01/01/2023,02:03:34 PM,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
280,01/01/2023,02:03:34 PM,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
281,01/01/2023,02:03:41 PM,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
282,01/01/2023,02:07:12 PM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
283,01/01/2023,02:07:56 PM,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
284,01/01/2023,02:08:03 PM,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
285,01/01/2023,02:08:03 PM,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
286,01/01/2023,02:11:14 PM,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
287,01/01/2023,02:13:28 PM,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
288,01/01/2023,02:19:57 PM,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
289,01/01/2023,02:20:06 PM,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
290,01/01/2023,02:20:08 PM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
291,01/01/2023,02:22:01 PM,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
292,01/01/2023,02:22:38 PM,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
293,01/01/2023,02:23:28 PM,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
294,01/01/2023,02:23:28 PM,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
295,01/01/2023,02:24:55 PM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
296,01/01/2023,02:24:55 PM,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
297,01/01/2023,02:25:32 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
298,01/01/2023,02:25:39 PM,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
299,01/01/2023,02:26:36 PM,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
300,01/01/2023,02:29:05 PM,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
301,01/01/2023,02:29:50 PM,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
302,01/01/2023,02:29:50 PM,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
303,01/01/2023,02:30:51 PM,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
304,01/01/2023,02:30:58 PM,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
305,01/01/2023,02:31:26 PM,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
306,01/01/2023,02:32:20 PM,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
307,01/01/2023,02:32:42 PM,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
308,01/01/2023,02:32:54 PM,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
309,01/01/2023,02:35:47 PM,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
310,01/01/2023,02:36:23 PM,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
311,01/01/2023,02:36:35 PM,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
312,01/01/2023,02:37:48 PM,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
313,01/01/2023,02:39:06 PM,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
314,01/01/2023,02:39:48 PM,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
315,01/01/2023,02:42:39 PM,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
316,01/01/2023,02:43:13 PM,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
317,01/01/2023,02:45:31 PM,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
318,01/01/2023,02:46:09 PM,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
319,01/01/2023,02:47:29 PM,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
320,01/01/2023,02:47:29 PM,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
321,01/01/2023,02:49:49 PM,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
322,01/01/2023,02:51:19 PM,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
323,01/01/2023,02:55:34 PM,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
324,01/01/2023,02:58:07 PM,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
325,01/01/2023,02:58:35 PM,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
326,01/01/2023,03:02:04 PM,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
327,01/01/2023,03:02:28 PM,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
328,01/01/2023,03:06:27 PM,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
329,01/01/2023,03:08:28 PM,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
330,01/01/2023,03:09:37 PM,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
331,01/01/2023,03:09:54 PM,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
332,01/01/2023,03:10:10 PM,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
333,01/01/2023,03:10:10 PM,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
334,01/01/2023,03:12:22 PM,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
335,01/01/2023,03:12:54 PM,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
336,01/01/2023,03:14:19 PM,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
337,01/01/2023,03:16:37 PM,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
338,01/01/2023,03:18:56 PM,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
339,01/01/2023,03:19:34 PM,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
340,01/01/2023,03:21:05 PM,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
341,01/01/2023,03:22:11 PM,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
342,01/01/2023,03:24:01 PM,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
343,01/01/2023,03:25:09 PM,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
344,01/01/2023,03:27:11 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
345,01/01/2023,03:28:29 PM,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
346,01/01/2023,03:28:54 PM,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
347,01/01/2023,03:29:24 PM,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
348,01/01/2023,03:29:24 PM,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
349,01/01/2023,03:30:16 PM,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
350,01/01/2023,03:30:27 PM,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
351,01/01/2023,03:30:58 PM,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
352,01/01/2023,03:30:58 PM,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
353,01/01/2023,03:33:36 PM,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
354,01/01/2023,03:33:36 PM,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
355,01/01/2023,03:34:10 PM,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
356,01/01/2023,03:34:10 PM,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
357,01/01/2023,03:36:59 PM,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
358,01/01/2023,03:39:44 PM,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
359,01/01/2023,03:42:20 PM,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
360,01/01/2023,03:45:16 PM,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
361,01/01/2023,03:46:34 PM,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
362,01/01/2023,03:51:15 PM,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
363,01/01/2023,03:52:23 PM,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
364,01/01/2023,03:52:23 PM,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
365,01/01/2023,03:53:55 PM,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
366,01/01/2023,03:55:45 PM,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
367,01/01/2023,03:55:50 PM,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
368,01/01/2023,03:58:55 PM,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
369,01/01/2023,04:00:23 PM,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
370,01/01/2023,04:02:07 PM,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
371,01/01/2023,04:03:30 PM,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
372,01/01/2023,04:03:54 PM,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
373,01/01/2023,04:04:10 PM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
374,01/01/2023,04:06:04 PM,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
375,01/01/2023,04:07:20 PM,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
376,01/01/2023,04:08:59 PM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
377,01/01/2023,04:10:37 PM,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
378,01/01/2023,04:12:00 PM,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
379,01/01/2023,04:17:06 PM,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
380,01/01/2023,04:17:52 PM,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
381,01/01/2023,04:19:00 PM,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
382,01/01/2023,04:19:17 PM,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
383,01/01/2023,04:19:26 PM,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
384,01/01/2023,04:20:07 PM,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
385,01/01/2023,04:22:07 PM,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
386,01/01/2023,04:22:38 PM,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
387,01/01/2023,04:25:28 PM,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
388,01/01/2023,04:27:42 PM,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
389,01/01/2023,04:28:00 PM,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
390,01/01/2023,04:28:57 PM,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
391,01/01/2023,04:29:36 PM,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
392,01/01/2023,04:30:12 PM,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
393,01/01/2023,04:33:35 PM,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
394,01/01/2023,04:35:11 PM,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
395,01/01/2023,04:39:24 PM,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
396,01/01/2023,04:39:27 PM,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
397,01/01/2023,04:40:18 PM,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
398,01/01/2023,04:40:19 PM,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
399,01/01/2023,04:41:51 PM,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
400,01/01/2023,04:43:33 PM,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
401,01/01/2023,04:44:46 PM,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
402,01/01/2023,04:47:05 PM,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
403,01/01/2023,04:47:05 PM,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
404,01/01/2023,04:48:31 PM,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
405,01/01/2023,04:49:19 PM,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
406,01/01/2023,04:49:19 PM,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
407,01/01/2023,04:49:38 PM,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
408,01/01/2023,04:52:13 PM,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
409,01/01/2023,04:52:51 PM,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
410,01/01/2023,04:56:48 PM,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
411,01/01/2023,04:58:42 PM,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
412,01/01/2023,04:58:42 PM,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
413,01/01/2023,05:01:03 PM,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
414,01/01/2023,05:01:31 PM,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
415,01/01/2023,05:03:21 PM,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
416,01/01/2023,05:05:44 PM,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
417,01/01/2023,05:09:18 PM,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
418,01/01/2023,05:10:34 PM,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
419,01/01/2023,05:10:35 PM,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
420,01/01/2023,05:11:58 PM,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
421,01/01/2023,05:13:17 PM,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
422,01/01/2023,05:16:17 PM,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
423,01/01/2023,05:17:19 PM,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
424,01/01/2023,05:17:22 PM,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
425,01/01/2023,05:18:36 PM,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
426,01/01/2023,05:19:08 PM,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
427,01/01/2023,05:19:08 PM,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
428,01/01/2023,05:19:11 PM,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
429,01/01/2023,05:19:28 PM,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
430,01/01/2023,05:19:49 PM,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
431,01/01/2023,05:19:49 PM,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
432,01/01/2023,05:20:02 PM,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
433,01/01/2023,05:20:02 PM,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
434,01/01/2023,05:22:36 PM,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
435,01/01/2023,05:23:03 PM,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
436,01/01/2023,05:23:04 PM,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
437,01/01/2023,05:25:45 PM,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
438,01/01/2023,05:26:15 PM,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
439,01/01/2023,05:26:15 PM,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
440,01/01/2023,05:28:42 PM,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
441,01/01/2023,05:28:42 PM,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
442,01/01/2023,05:29:25 PM,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
443,01/01/2023,05:29:25 PM,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
444,01/01/2023,05:34:47 PM,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
445,01/01/2023,05:35:26 PM,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
446,01/01/2023,05:35:26 PM,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
447,01/01/2023,05:37:26 PM,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
448,01/01/2023,05:40:50 PM,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
449,01/01/2023,05:41:55 PM,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
450,01/01/2023,05:41:55 PM,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
451,01/01/2023,05:43:49 PM,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
452,01/01/2023,05:44:28 PM,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
453,01/01/2023,05:44:28 PM,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
454,01/01/2023,05:44:48 PM,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
455,01/01/2023,05:45:21 PM,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
